,gene_id,gene_iv,gene_CIR_length,gene_CER_length,gene_CIR_read_count,gene_CER_read_count,gene_CIR_RPKM,gene_CER_RPKM,gene_IRI
3828,CRIM1,chr2:36583369-36778278,189298,5611,453.4600875,474.5399125,0.0314536046232,1.11047774293,0.028324389951400002
3829,CRIP1,chr14:105953256-105955124,1390,478,697.975876129,3995.02412387,6.59330237931,109.740994328,0.060080578089
3830,CRIP2,chr14:105939274-105946507,1468,738,223.022204575,1101.97779543,1.9948003249000001,19.6062196252,0.10174324082
3831,CRIP3,chr6:43273210-43276530,2364,956,14.7407973219,21.2592026781,0.08187491913560001,0.291988980315,0.280404140757
3832,CRIPT,chr2:46844310-46857315,6639,6366,8.5306122449,1102.46938776,0.0168715473244,2.27393102086,0.00741955106361
3833,CRISP1,chr6:49801978-49844809,30361,1713,0.0,0.0,0.0,0.0,
3834,CRISP2,chr6:49660070-49681303,19820,1350,0.0,0.0,0.0,0.0,
3835,CRISP3,chr6:49695091-49712168,14831,2198,0.0,0.0,0.0,0.0,
3836,CRISPLD1,chr8:75896707-75946793,30588,3445,0.0,1.0,0.0,0.00381143181759,0.0
3837,CRISPLD2,chr16:84853586-84943116,84941,4589,13.0,48.0,0.00200957104285,0.137341112521,0.014631970034100002
3838,CRK,chr17:1324646-1359561,31690,3055,203.489823702,910.510176298,0.0843136397213,3.9133705357,0.0215450182783
3839,CRKL,chr22:21271713-21308037,30999,5325,22.7894736842,5707.21052632,0.00965303748478,14.072837155999999,0.000685934000216
3840,CRLF1,chr19:18704034-18717660,11822,1804,2.0,0.0,0.00222134708367,0.0,inf
3841,CRLF3,chr17:29109701-29151778,39136,2733,883.1400985380001,5851.85990146,0.296299248606,28.114584520900003,0.010538987278499999
3842,CRLS1,chr20:5986738-6020697,29148,3493,592.977727476,1204.02227252,0.267120366472,4.52598714891,0.059019249874800006
3843,CRMP1,chr4:5822490-5894810,63949,2676,41.4777245686,9.522275431419999,0.00851644894282,0.046723138919099995,0.182274760212
3844,CRNDE,chr16:54952776-54963101,8905,574,6.0,0.0,0.008846973124040002,0.0,inf
3845,CRNKL1,chr20:20015004-20036690,14084,3861,437.816259154,1911.18374085,0.408172038929,6.499501102919999,0.0628005184499
3846,CRNN,chr1:152381718-152386750,3119,1913,0.0,0.0,0.0,0.0,
3847,CROCC,chr1:17248444-17299474,44374,6656,1057.03820613,5650.96179387,0.31278036872,11.147729939500001,0.028057763366900003
3848,CROCCP2,chr1:16944750-16957401,10886,1765,5329.07119544,4880.92880456,6.42777363224,36.3107437416,0.177021260649
3849,CROCCP3,chr1:16793930-16819196,19898,5368,886.950492285,644.049507715,0.58528491915,1.5753756440200002,0.371520863212
3850,CROT,chr7:86974950-87029112,13127,485,3.5377777777800006,121.46222222200001,0.0035386894048200002,3.28834113533,0.00107613208581
3851,CRP,chr1:159682078-159684379,286,2015,0.0,0.0,0.0,0.0,
3852,CRTAC1,chr10:99624756-99790585,148852,2175,0.0,0.0,0.0,0.0,
3853,CRTAM,chr11:122709254-122743347,31671,2422,262.385745031,736.614254969,0.108781700107,3.9934050391800002,0.027240337266000003
3854,CRTAP,chr3:33155449-33189265,27165,6651,34.9382352941,4507.06176471,0.0168876273582,8.89782670647,0.0018979496809000001
3855,CRTC1,chr19:18794424-18893143,91727,6944,1925.15706933,3819.84293067,0.275579152352,7.22292615148,0.0381533947007
3856,CRTC2,chr1:153920147-153931132,8307,2678,0.0,0.0,0.0,0.0,
3857,CRTC3,chr15:91073117-91188577,110209,5248,2230.54508739,1881.45491261,0.26574880844500004,4.70735954059,0.056453900780999995
3858,CRX,chr19:48325098-48346586,17022,4466,0.0,3.0,0.0,0.008820230146620001,0.0
3859,CRY1,chr12:107385142-107487635,99199,3294,279.112107858,1648.88789214,0.0369444124205,6.572716729650001,0.005620873976489999
3860,CRY2,chr11:45868668-45904799,31639,3904,184.62589754200002,3374.37410246,0.0766209006205,11.3490837705,0.006751285140720001
3861,CRYAA,chr21:44589117-44592920,2659,1144,1.0,0.0,0.00493809048951,0.0,inf
3862,CRYAB,chr11:111779343-111783937,2433,870,0.0,0.0,0.0,0.0,
3863,CRYBA1,chr17:27573874-27581502,6838,790,17.0466423517,1.9533576482799997,0.0327330997837,0.0324662446826,1.0082194631299999
3864,CRYBA2,chr2:219854911-219858127,2331,691,0.0,0.0,0.0,0.0,
3865,CRYBA4,chr22:27017927-27026636,7898,811,0.0,2.0,0.0,0.032380721606900004,0.0
3866,CRYBB1,chr22:26995361-27013991,17709,921,17.468159204000003,1.53184079602,0.012951810597399999,0.021838931326599996,0.593060640361
3867,CRYBB2,chr22:25615611-25627836,11462,763,0.0,1.0,0.0,0.0172088893992,0.0
3868,CRYBB2P1,chr22:25844053-25857645,12091,1382,255.47514578,727.52485422,0.277436639802,6.912213961910001,0.0401371602977
3869,CRYBB3,chr22:25595816-25603326,6647,863,2.5144089873,2.4855910127,0.004966925236239999,0.037817799551199995,0.131338292952
3870,CRYBG3,chr3:97540883-97663830,112195,10752,292.353757447,276.646242553,0.034214685977199996,0.33784142604,0.101274394849
3871,CRYGA,chr2:209025463-209028297,2228,606,0.0,0.0,0.0,0.0,
3872,CRYGB,chr2:209007296-209010877,2955,626,0.0,0.0,0.0,0.0,
3873,CRYGC,chr2:208992860-208994554,1065,629,0.0,0.0,0.0,0.0,
3874,CRYGD,chr2:208986330-208989313,2276,707,0.0,0.0,0.0,0.0,
3875,CRYGN,chr7:151127055-151137099,9321,723,79.9605240197,31.0394759803,0.112639445789,0.563707047974,0.19981911915800002
3876,CRYGS,chr3:186256231-186262167,5094,842,560.941542873,177.058457127,1.4458926346,2.76109891532,0.523665641451
3877,CRYL1,chr13:20977805-21100012,120706,1501,204.601531548,859.398468452,0.022256527365200004,7.51780859866,0.00296050731715
3878,CRYM,chr16:21269838-21314404,43060,1232,0.0,1.0,0.0,0.0106577780938,0.0
3879,CRYM-AS1,chr16:21312169-21329912,15439,2304,0.0,0.0,0.0,0.0,
3880,CRYZ,chr1:75171171-75199092,25618,1874,634.031672064,967.968327936,0.324969882195,6.7821742271700005,0.047915295495199996
3881,CRYZL1,chr21:34961647-35014160,50803,1710,940.96052473,974.03947527,0.243197679509,7.479246192460001,0.032516335637500005
3882,CS,chr12:56665482-56694175,25717,2976,798.801442552,7971.19855745,0.407845727394,35.1696528671,0.0115965241095
3883,CSAD,chr12:53551446-53574693,5091,1628,79.9877757901,762.01222421,0.20629937151299998,6.14589192788,0.0335670353358
3884,CSAG1,chrX:151903227-151909518,5416,659,0.0,0.0,0.0,0.0,
3885,CSAG4,chrX:151895977-151903136,6406,753,0.0,0.0,0.0,0.0,
3886,CSDC2,chr22:41957013-41972670,13127,2530,0.0,0.0,0.0,0.0,
3887,CSDE1,chr1:115259533-115300671,36825,3686,3870.7265193000003,38672.2734807,1.38015261869,137.759562469,0.0100185612813
3888,CSE1L,chr20:47662782-47713497,47088,2974,1109.40049713,2458.59950287,0.309353826809,10.8548595028,0.0284991092449
3889,CSF1,chr1:110453232-110473616,12501,1197,11.751879699200002,80.2481203008,0.012343546664799998,0.8802744556479999,0.0140223842525
3890,CSF1R,chr5:149432853-149492935,29440,3714,31.476616334699997,49.523383665299995,0.0140387233626,0.17508373068,0.0801829119589
3891,CSF2,chr5:131409484-131411863,1594,785,0.0,0.0,0.0,0.0,
3892,CSF2RB,chr22:37309674-37336479,21959,4846,58.355760123900005,328.644239876,0.0348938229435,0.8904714429780001,0.0391857854833
3893,CSF3,chr17:38171613-38174066,685,1475,0.0,0.0,0.0,0.0,
3894,CSF3R,chr1:36931643-36948915,13782,2989,53.6269439042,140.373056096,0.0510914447651,0.616645010003,0.0828539012501
3895,CSGALNACT1,chr8:19261671-19540261,193664,3609,646.571651422,2919.42834858,0.043837435811400004,10.6215603281,0.00412721242995
3896,CSGALNACT2,chr10:43633892-43680754,43093,3769,1755.56847465,4766.43152535,0.534919494418,16.6052187901,0.0322139383515
3897,CSH1,chr17:61972267-61974021,836,918,0.0,0.0,0.0,0.0,
3898,CSH2,chr17:61949371-61951089,582,598,0.0,0.0,0.0,0.0,
3899,CSHL1,chr17:61986964-61988618,813,588,0.0,0.0,0.0,0.0,
3900,CSK,chr15:75074424-75095539,18375,2221,1022.72340868,13384.276591299998,0.730816308127,79.1268224329,0.00923601233635
3901,CSMD1,chr8:2792874-4852328,2045137,14317,0.0,1.0,0.0,0.000917118293749,0.0
3902,CSMD2,chr1:33979598-34631443,637453,12896,2.0,0.0,4.11963944372e-05,0.0,inf
3903,CSMD2-AS1,chr1:34334556-34351059,15139,1364,0.0,0.0,0.0,0.0,
3904,CSMD3,chr8:113235158-114449242,1141208,12280,0.0,0.0,0.0,0.0,
3905,CSN1S1,chr4:70796798-70812288,14509,954,0.0,2.0,0.0,0.0275270075715,0.0
3906,CSN1S2AP,chr4:70933102-70950988,17109,777,0.0,0.0,0.0,0.0,
3907,CSN1S2BP,chr4:70999320-71012421,12669,432,0.0,0.0,0.0,0.0,
3908,CSN2,chr4:70820973-70826726,4686,1067,0.0,0.0,0.0,0.0,
3909,CSN3,chr4:71108332-71117145,8005,808,0.0,0.0,0.0,0.0,
3910,CSNK1A1,chr5:148875456-148931115,52354,1814,3591.44903811,4382.55096189,0.900735378394,31.7224757136,0.0283942333671
3911,CSNK1A1P1,chr15:37091300-37110707,17717,1690,3.0,0.0,0.0022233531543000003,0.0,inf
3912,CSNK1D,chr17:80200536-80231618,27289,3476,4554.85825741,10108.1417426,2.1916168295400005,38.182902351100005,0.0573978585857
3913,CSNK1E,chr22:38686696-38794527,23925,2543,1826.65170636,3598.34829364,1.00249261453,18.579508401600002,0.053956896644599996
3914,CSNK1G1,chr15:64457715-64648442,182564,8163,216.382858967,3107.61714103,0.0155627052915,4.9986772108499995,0.0031133647233099995
3915,CSNK1G2,chr19:1941160-1981336,37272,2904,1010.17217877,17281.8278212,0.355868942125,78.1394667771,0.00455427912171
3916,CSNK1G2-AS1,chr19:1952525-1954548,710,1313,0.0,0.0,0.0,0.0,
3917,CSNK1G3,chr5:122847792-122952738,67362,3607,174.59693339,1280.40306661,0.0340329048756,4.66098756907,0.00730165107098
3918,CSNK2A1,chr20:463337-524482,58309,2509,591.596122525,4165.40387747,0.133219287594,21.7988627513,0.00611129530533
3919,CSNK2A2,chr16:58191811-58231782,38313,1658,3523.36985838,1444.63014162,1.2075064422700001,11.4406191145,0.10554555048
3920,CSNK2B,chr6:31633656-31637847,3059,1123,407.746146924,4468.25385308,1.75020036532,52.243884859,0.033500578489599996
3921,CSPG4,chr15:75966662-76005189,30237,8290,4.0,4.0,0.0017369954177499998,0.00633552840126,0.274167410788
3922,CSPG5,chr3:47603727-47621730,14393,1809,12.0,3.0,0.0109473071173,0.0217750955416,0.502744389634
3923,CSPP1,chr8:67976602-68108849,107896,4227,1118.53770808,1440.46229192,0.136120227558,4.4745259121,0.0304211508062
3924,CSRNP1,chr3:39183341-39195102,8573,3188,214.009469974,2737.99053003,0.327776300393,11.2769332642,0.0290660849643
3925,CSRNP2,chr12:51454987-51477454,17765,4575,370.16624353099996,1507.83375647,0.27359551969900003,4.32752658735,0.0632221464564
3926,CSRNP3,chr2:166326156-166545917,105385,11435,0.0,0.0,0.0,0.0,
3927,CSRP1,chr1:201452657-201476387,11126,1748,0.0,0.0,0.0,0.0,
3928,CSRP2,chr12:77252495-77272799,19403,901,21.772222222199996,0.227777777778,0.014733680775299999,0.00331943326597,4.4386133399
3929,CSRP2BP,chr20:18122867-18169031,40137,3018,370.56155481900004,1613.43844518,0.12122517866100001,7.0195706115,0.017269600289
3930,CSRP3,chr11:19203576-19232118,27078,1464,1.0,0.0,0.00048490961709099994,0.0,inf
3931,CST1,chr20:23728189-23731574,2625,760,0.0,0.0,0.0,0.0,
3932,CST11,chr20:23431040-23433482,1889,448,0.0,0.0,0.0,0.0,
3933,CST13P,chr20:23499782-23522655,21716,1157,0.0,0.0,0.0,0.0,
3934,CST2,chr20:23804403-23807312,2215,694,0.0,0.0,0.0,0.0,
3935,CST3,chr20:23608533-23618685,3506,629,0.0,97.0,0.0,2.0248761738099996,0.0
3936,CST4,chr20:23666276-23669662,2650,736,0.0,0.0,0.0,0.0,
3937,CST5,chr20:23856571-23860380,3060,749,0.0,0.0,0.0,0.0,
3938,CST6,chr11:65779461-65780976,906,609,0.0,0.0,0.0,0.0,
3939,CST7,chr20:24929865-24940564,9769,930,166.96821865,5995.03178135,0.22441975584499999,84.6420011375,0.00265139945688
3940,CST8,chr20:23471737-23476655,4000,759,0.0,0.0,0.0,0.0,
3941,CST9,chr20:23583046-23586610,1875,1689,0.0,0.0,0.0,0.0,
3942,CST9L,chr20:23545369-23549386,3059,958,0.0,0.0,0.0,0.0,
3943,CSTA,chr3:122044010-122060815,15978,827,1.0,12.0,0.0008217788591559999,0.190525503433,0.004313222347390001
3944,CSTB,chr21:45193545-45196256,1771,940,161.285336494,1992.71466351,1.1957866616700001,27.8352191144,0.0429594844125
3945,CSTF1,chr20:54967426-54979582,9584,2127,473.01394350199996,2208.9860565000004,0.648044037855,13.636498404100001,0.047522759776800004
3946,CSTF2,chrX:100075347-100095923,18560,2016,421.851007669,788.148992331,0.298441009471,5.133282650919999,0.05813843300009999
3947,CSTF3,chr11:33106129-33183037,19312,391,44.08196721310001,566.918032787,0.0299716806017,19.0379812785,0.0015743098053900002
3948,CSTF3-AS1,chr11:33183202-33213142,27880,2060,4.0,13.0,0.00188384255547,0.0828616378402,0.0227347974837
3949,CSTL1,chr20:23420321-23425567,4510,736,0.0,0.0,0.0,0.0,
3950,CT45A1,chrX:134847184-134891539,43327,1028,0.0,0.0,0.0,0.0,
3951,CT45A2,chrX:134866213-134874249,7027,1009,0.0,0.0,0.0,0.0,
3952,CT45A3,chrX:134883487-134891519,7024,1008,0.0,0.0,0.0,0.0,
3953,CT45A5,chrX:134866213-134874561,7010,1321,0.0,0.0,0.0,0.0,
3954,CT47A7,chrX:120087136-120090454,2025,1293,0.0,0.0,0.0,0.0,
3955,CT47B1,chrX:120006451-120009779,1999,1329,0.0,0.0,0.0,0.0,
3956,CT55,chrX:134290460-134305751,13130,1874,1.0,1.0,0.00100002914026,0.007006607583569999,0.14272658035
3957,CT62,chr15:71402582-71407839,3426,1831,0.0,0.0,0.0,0.0,
3958,CT83,chrX:115592852-115594194,768,574,0.0,0.0,0.0,0.0,
3959,CTAG2,chrX:153880245-153881853,615,764,0.0,0.0,0.0,0.0,
3960,CTAGE5,chr14:39734475-39820397,80375,3042,725.38871547,2662.61128453,0.118502412146,11.492802403599999,0.0103110110123
3961,CTB-113P19.1,chr5:151056505-151067468,8993,1970,0.0,0.0,0.0,0.0,
3962,CTB-118N6.3,chr5:115783193-115807369,23209,967,0.0,0.0,0.0,0.0,
3963,CTB-12O2.1,chr5:151338458-151650010,311149,403,19.213106042,1.7868939579799998,0.0008107865797060001,0.058219854477900006,0.0139262900428
3964,CTB-174D11.1,chr5:168440231-168465003,23903,869,0.0,0.0,0.0,0.0,
3965,CTB-178M22.2,chr5:167656587-167659377,2272,518,0.0,0.0,0.0,0.0,
3966,CTB-7E3.1,chr5:166332226-166353375,20583,566,0.0,0.0,0.0,0.0,
3967,CTBP1,chr4:1205227-1242908,35198,2288,6750.12936906,3763.87063094,2.51809140558,21.600114285300002,0.116577689003
3968,CTBP1-AS,chr4:1203907-1212379,4586,3886,1.22580645161,0.7741935483869999,0.00350966151711,0.0026159180406,1.34165576392
3969,CTBP1-AS2,chr4:1243227-1246795,638,2930,599.17851479,3150.82148521,12.3314155985,14.1199630176,0.8733320039929999
3970,CTBP2,chr10:126676417-126849624,35284,2949,138.953199499,366.046800501,0.051709235759100004,1.6298184280599999,0.0317269917121
3971,CTBS,chr1:85018803-85040163,18259,3101,301.934033528,1874.06596647,0.21712631489599998,7.9352477198199995,0.027362260456500004
3972,CTC-338M12.4,chr5:180673540-180684587,10034,1013,1425.77963992,116.220360085,1.86575963643,1.5064341512000001,1.2385271768700001
3973,CTC-360P9.3,chr19:32516767-32539805,13069,300,0.0,0.0,0.0,0.0,
3974,CTC-436P18.1,chr5:60458142-60527907,69175,590,41.0,0.0,0.00778237350308,0.0,inf
3975,CTC1,chr17:8128138-8151413,16203,6902,2585.20461694,22957.795383099998,2.09496548477,43.6749691826,0.04796718862030001
3976,CTCF,chr16:67596309-67673088,72838,2980,729.413560387,4998.58643961,0.13149014429199998,22.0246149226,0.0059701449834499995
3977,CTCFL,chr20:56071020-56100708,4389,305,0.0,0.0,0.0,0.0,
3978,CTD-2151A2.1,chr5:98869693-98913658,42932,1033,0.0,1.0,0.0,0.012710922179700001,0.0
3979,CTD-2194D22.4,chr5:1887444-1900604,11527,1633,0.0,0.0,0.0,0.0,
3980,CTD-2201E9.1,chr5:9511444-9518198,5075,1679,0.0,0.0,0.0,0.0,
3981,CTD-2201I18.1,chr5:79362171-79379488,14601,2716,0.428571428571,0.5714285714289999,0.00038540557725800004,0.0027625463100400005,0.139510992398
3982,CTD-2258A20.5,chr16:66503698-66510305,6124,483,0.0,0.0,0.0,0.0,
3983,CTD-2270F17.1,chr5:169816496-169849848,32137,1215,0.0,0.0,0.0,0.0,
3984,CTD-2297D10.2,chr5:5132197-5140167,6386,1584,0.0,0.0,0.0,0.0,
3985,CTD-2350J17.1,chr5:15602297-15615111,12429,385,0.0,0.0,0.0,0.0,
3986,CTD-3080P12.3,chr5:1173210-1178720,3708,1802,0.0,0.0,0.0,0.0,
3987,CTDNEP1,chr17:7146905-7155259,6377,1638,233.129325291,8080.87067471,0.48001838467200003,64.7771207532,0.007410307514300001
3988,CTDP1,chr18:77439800-77514510,69701,3129,929.839374304,4085.1606257,0.175164585185,17.142768310999998,0.0102179870839
3989,CTDSP1,chr2:219263060-219270664,3549,2232,567.332710671,9860.66728933,2.09898437847,58.0082142987,0.0361842612093
3990,CTDSP2,chr12:58213709-58240747,22018,5020,321.529990713,18205.4700093,0.191743655153,47.6184834355,0.0040266644655599995
3991,CTDSPL,chr3:37903668-38025960,117837,4422,10.722222222200001,58.2777777778,0.00119475954263,0.173046024418,0.00690428772718
3992,CTDSPL2,chr15:44719578-44819429,94977,4874,517.40570133,3456.59429867,0.0715303160122,9.31194207522,0.0076815679730800005
3993,CTF1,chr16:30907927-30914881,5290,1661,18.6104352189,21.3895647811,0.046193220225400004,0.169086796792,0.273192355061
3994,CTGF,chr6:132269316-132272518,859,2343,0.0,2.0,0.0,0.0112081797794,0.0
3995,CTGLF12P,chr10:49218158-49239658,19361,2139,0.0,0.0,0.0,0.0,
3996,CTH,chr1:70876900-70905534,26494,1912,6.70517050595,23.294829494000002,0.0033230714206699996,0.159973861992,0.0207725898424
3997,CTHRC1,chr8:104383742-104395232,9359,986,11.0,0.0,0.015432653993799998,0.0,inf
3998,CTIF,chr18:46065426-46389586,318342,5738,51.283620102,229.71637989799999,0.0021152520046,0.525664684596,0.0040239568428
3999,CTLA4,chr2:204732510-204738683,4198,1865,1009.52671971,2402.47328029,3.15756838649,16.9144200452,0.186679080811
4000,CTNNA1,chr5:138089084-138270723,56621,2604,103.79903667,638.20096333,0.024070946578099998,3.21805792305,0.00747996063268
4001,CTNNA2,chr2:79740059-80875988,332412,2518,0.0,0.0,0.0,0.0,
4002,CTNNA3,chr10:67672275-69455949,487427,1052,6.0,4.0,0.000161628911959,0.0499254091696,0.003237407858
4003,CTNNAL1,chr9:111704848-111775874,68432,2557,37.935329023499996,77.0646709765,0.007278837160620001,0.39573273983499996,0.0183933155585
4004,CTNNB1,chr3:41240941-41281939,37278,3256,1791.42230132,8119.57769868,0.630990402792,32.7436000701,0.0192706483539
4005,CTNNBIP1,chr1:9908333-9970316,58988,2961,158.888880288,978.111119712,0.035367732266099995,4.33737698024,0.00815417530623
4006,CTNNBL1,chr20:36322356-36500531,176098,1976,795.3705499560001,3048.62945004,0.059305157576599994,20.2579307288,0.0029275032267899997
4007,CTNND1,chr11:57529233-57586652,51069,5629,0.0,0.0,0.0,0.0,
4008,CTNND2,chr5:10971953-11904155,611610,4377,93.32854349950001,2.67145650049,0.00200362892159,0.00801399268487,0.25001631526
4009,CTNS,chr17:3539761-3566397,22205,4042,304.987358075,757.012641925,0.18034680041499998,2.45914538107,0.0733371852691
4010,CTPS1,chr1:41445006-41478235,30030,3199,356.65587298199995,1371.34412702,0.155944990774,5.628719312259999,0.0277052349074
4011,CTPS2,chrX:16606121-16731102,119896,3618,446.79524571400003,778.204754286,0.048930677631199994,2.8242471459200003,0.017325210968900003
4012,CTR9,chr11:10772810-10801290,24171,4309,224.587137283,3322.41286272,0.12200219445499999,10.1240547879,0.012050724439
4013,CTRB1,chr16:75252883-75258822,5067,872,2.0,0.0,0.00518270480032,0.0,inf
4014,CTRB2,chr16:75237993-75241072,2189,890,0.0,3.0,0.0,0.0442597166683,0.0
4015,CTRC,chr1:15764937-15773153,7317,899,9.81746031746,10.1825396825,0.0176174675745,0.148721515005,0.118459441284
4016,CTRL,chr16:67963472-67965778,1124,1182,454.586752858,795.4132471419999,5.31040746903,8.83593931414,0.601000898742
4017,CTSA,chr20:44519590-44527458,5582,2189,425.72297156300004,4681.27702844,1.00141624922,28.0799262194,0.0356630655436
4018,CTSB,chr8:11700033-11725646,21624,3782,384.080018466,5121.91998153,0.233218534773,17.7823292077,0.0131151848584
4019,CTSC,chr11:88026759-88070941,10826,419,263.792613284,900.2073867160001,0.319942540415,28.210184766999998,0.011341384080199999
4020,CTSD,chr11:1773981-1785222,9118,2123,282.474288724,11699.525711299999,0.40677730740199997,72.3595143492,0.005621614670310001
4021,CTSE,chr1:206317458-206332104,12418,2086,0.0,0.0,0.0,0.0,
4022,CTSF,chr11:66330934-66336047,3099,2014,242.158636784,1721.84136322,1.0260198624299999,11.225638478399999,0.0913996887043
4023,CTSG,chr14:25042723-25045466,1819,924,2.96973518285,283.030264817,0.0214369209488,4.02196500835,0.0053299620718599994
4024,CTSH,chr15:79214091-79237420,21844,1485,249.19319064200002,435.806809358,0.14978950454700002,3.8534075094999998,0.038871960512300005
4025,CTSK,chr1:150768683-150780917,10424,1810,0.0,0.0,0.0,0.0,
4026,CTSL,chr9:90340973-90346384,3697,1135,10.860847933499999,49.139152066499996,0.03857373244619999,0.5684721302579999,0.06785509859319999
